SK,Date_SK,Planning_Resource_SK,Type,PlannedHours,BillableHours,Planning_Project_SK,Planning_Project_Task_SK,Planning_Department_SK
302,20220809,24,Approved,8,8,7,1188,24
323,20220810,24,Approved,8,8,7,1188,24
344,20220811,24,Approved,8,8,7,1188,24
365,20220812,24,Approved,8,8,7,1188,24
386,20220816,24,Approved,8,8,7,1188,24
413,20220817,24,Approved,8,8,7,1188,24
443,20220818,24,Approved,8,8,7,1188,24
470,20220819,24,Approved,8,8,7,1188,24
491,20220822,24,Approved,8,8,7,1188,24
510,20220823,24,Approved,8,8,7,1188,24
524,20220824,24,Approved,8,8,7,1188,24
544,20220825,24,Approved,8,8,7,1188,24
566,20220826,24,Approved,8,8,7,1188,24
585,20220829,24,Approved,8,8,7,1188,24
623,20220830,24,Approved,8,8,7,1188,24
657,20220831,24,Approved,8,8,7,1188,24
692,20220901,24,Approved,8,8,7,1188,24
733,20220902,24,Approved,8,8,7,1188,24
775,20220905,24,Approved,8,8,7,1188,24
843,20220906,24,Approved,8,8,7,1188,24
900,20220907,24,Approved,8,8,7,1188,24
957,20220908,24,Approved,8,8,7,1188,24
1022,20220909,24,Approved,8,8,7,1188,24
1072,20220912,24,Approved,8,8,7,1188,24
1136,20220913,24,Approved,8,8,7,1188,24
1198,20220914,24,Approved,8,8,7,1188,24
1260,20220915,24,Approved,8,8,7,1188,24
1327,20220916,24,Approved,8,8,7,1188,24
1378,20220919,24,Approved,8,8,7,1188,24
1457,20220920,24,Approved,8,8,7,1188,24
1539,20220921,24,Approved,8,8,7,1188,24
1621,20220922,24,Approved,8,8,7,1188,24
1704,20220923,24,Approved,8,8,7,1188,24
1777,20220926,24,Approved,8,8,7,1188,24
1861,20220927,24,Approved,8,8,7,1188,24
1939,20220928,24,Approved,8,8,7,1188,24
2020,20220929,24,Approved,8,8,7,1188,24
2101,20220930,24,Approved,8,8,7,1188,24
2790,20221010,24,Approved,8,8,7,1188,24
2888,20221011,24,Approved,8,8,7,1188,24
2994,20221012,24,Approved,8,8,7,1188,24
3096,20221013,24,Approved,8,8,7,1188,24
3201,20221014,24,Approved,8,8,7,1188,24
3906,20221024,24,Approved,8,8,7,1188,24
4017,20221025,24,Approved,8,8,7,1188,24
4131,20221026,24,Approved,8,8,7,1188,24
4242,20221027,24,Approved,8,8,7,1188,24
4359,20221028,24,Approved,8,8,7,1188,24
4483,20221102,24,Approved,8,8,7,1188,24
4577,20221103,24,Approved,8,8,7,1188,24
4669,20221104,24,Approved,8,8,7,1188,24
4757,20221107,24,Approved,8,8,7,1188,24
4866,20221108,24,Approved,8,8,7,1188,24
4980,20221109,24,Approved,8,8,7,1188,24
5090,20221110,24,Approved,8,8,7,1188,24
5196,20221114,24,Approved,8,8,7,1188,24
5301,20221115,24,Approved,8,8,7,1188,24
5419,20221116,24,Approved,8,8,7,1188,24
5526,20221117,24,Approved,8,8,7,1188,24
5643,20221118,24,Approved,8,8,7,1188,24
5760,20221121,24,Approved,8,8,7,1188,24
5864,20221122,24,Approved,8,8,7,1188,24
5978,20221123,24,Approved,8,8,7,1188,24
6188,20221125,24,Approved,8,8,7,1188,24
6366,20221128,24,Approved,8,8,7,1188,24
1935,20220928,21,Approved,8,8,7,1188,24
2567,20221006,21,Approved,8,8,7,1188,24
3197,20221014,21,Approved,8,8,7,1188,24
5086,20221110,21,Approved,8,8,7,1188,24
38,20220711,24,Approved,8,8,7,1186,24
42,20220712,24,Approved,8,8,7,1186,24
47,20220713,24,Approved,8,8,7,1186,24
112,20220725,24,Approved,8,8,7,1187,24
129,20220726,24,Approved,8,8,7,1187,24
145,20220727,24,Approved,8,8,7,1187,24
162,20220728,24,Approved,8,8,7,1187,24
179,20220729,24,Approved,8,8,7,1187,24
195,20220801,24,Approved,8,8,7,1187,24
215,20220802,24,Approved,8,8,7,1187,24
2264,20221003,24,Approved,8,8,7,1189,24
2349,20221004,24,Approved,8,8,7,1189,24
2570,20221006,24,Approved,8,8,7,1190,24
2689,20221007,24,Approved,8,8,7,1190,24
9848,20230118,24,Approved,8,8,7,1190,24
10262,20230124,24,Approved,8,8,7,1190,24
734,20220902,27,Approved,8,8,238,1702,24
776,20220905,27,Approved,8,8,2,3039,24
832,20220906,9,Approved,8,8,242,894,24
844,20220906,27,Approved,8,8,2,3039,24
892,20220907,9,Approved,8,8,245,943,24
901,20220907,27,Approved,8,8,2,3039,24
958,20220908,27,Approved,8,8,2,3039,24
1003,20220908,126,Approved,8,8,239,913,24
1023,20220909,27,Approved,8,8,2,3039,24
1127,20220913,9,Approved,8,8,242,894,24
1138,20220913,27,Approved,8,8,238,1702,24
1189,20220914,9,Approved,8,8,248,1766,24
1324,20220916,21,Approved,8,8,2,3039,24
1329,20220916,27,Approved,8,8,350,905,24
1542,20220921,27,Approved,8,8,350,905,24
1624,20220922,27,Approved,8,8,344,908,24
1709,20220923,27,Approved,8,8,287,665,24
1851,20220927,9,Approved,8,8,242,894,24
1931,20220928,9,Approved,8,8,248,1766,24
1943,20220928,27,Approved,8,8,344,908,24
2024,20220929,27,Approved,8,8,287,665,24
2103,20220930,27,Approved,8,8,287,665,24
2340,20221004,9,Approved,8,8,242,894,24
2449,20221005,9,Approved,8,8,245,943,24
2457,20221005,21,Approved,8,8,250,933,24
2466,20221005,27,Approved,8,8,350,905,24
2574,20221006,27,Approved,8,8,350,905,24
2650,20221006,126,Approved,8,8,239,913,24
2878,20221011,9,Approved,8,8,242,894,24
2891,20221011,27,Approved,8,8,284,756,24
2981,20221012,9,Approved,8,8,248,1766,24
2990,20221012,21,Approved,8,8,250,933,24
3472,20221018,9,Approved,8,8,242,894,24
3484,20221018,24,Approved,8,8,2,3039,24
3571,20221018,149,Approved,8,8,212,2914,24
3572,20221018,150,Approved,8,8,212,2914,24
3579,20221018,163,Approved,8,8,212,2914,24
3583,20221019,9,Approved,8,8,245,943,24
3595,20221019,24,Approved,8,8,2,3039,24
3598,20221019,27,Approved,8,8,344,908,24
3681,20221019,149,Approved,8,8,212,2914,24
3682,20221019,150,Approved,8,8,212,2914,24
3691,20221019,163,Approved,8,8,212,2914,24
3698,20221020,9,Approved,8,8,341,3100,24
3707,20221020,24,Approved,8,8,2,3039,24
3711,20221020,27,Approved,8,8,344,908,24
3813,20221021,24,Approved,8,8,2,3039,24
3816,20221021,27,Approved,8,8,344,908,24
4007,20221025,9,Approved,8,8,242,894,24
4119,20221026,9,Approved,8,8,248,1766,24
4134,20221026,27,Approved,8,8,344,908,24
4220,20221026,150,Approved,8,8,2,3041,24
4238,20221027,21,Approved,8,8,249,1512,24
4246,20221027,27,Approved,8,8,344,908,24
4333,20221027,150,Approved,8,8,2,3041,24
4362,20221028,27,Approved,8,8,287,665,24
4455,20221028,150,Approved,8,8,2,3039,24
4486,20221102,27,Approved,8,8,344,908,24
4553,20221102,150,Approved,8,8,2,3039,24
4565,20221103,9,Approved,8,8,245,943,24
4580,20221103,27,Approved,8,8,344,908,24
4650,20221103,150,Approved,8,8,2,3039,24
4673,20221104,27,Approved,8,8,344,908,24
4730,20221104,150,Approved,8,8,2,3039,24
4842,20221107,150,Approved,8,8,2,3039,24
4853,20221108,9,Approved,8,8,242,894,24
4955,20221108,150,Approved,8,8,2,3039,24
4968,20221109,9,Approved,8,8,248,1766,24
5066,20221109,150,Approved,8,8,2,3039,24
5172,20221110,150,Approved,8,8,2,3039,24
5278,20221114,150,Approved,8,8,2,3039,24
5291,20221115,9,Approved,8,8,242,894,24
5304,20221115,27,Approved,8,8,284,756,24
5305,20221115,27,Approved,8,8,350,905,24
5392,20221115,150,Approved,8,8,2,3039,24
5403,20221115,163,Approved,8,8,497,2114,24
5407,20221116,9,Approved,8,8,245,943,24
5414,20221116,21,Approved,8,8,345,596,24
5503,20221116,150,Approved,8,8,2,3039,24
5614,20221117,150,Approved,8,8,2,3039,24
5646,20221118,27,Approved,8,8,344,908,24
5738,20221118,150,Approved,8,8,2,3039,24
5841,20221121,150,Approved,8,8,2,3039,24
5848,20221121,163,Approved,8,8,497,2114,24
5852,20221122,9,Approved,8,8,242,894,24
5952,20221122,150,Approved,8,8,2,3039,24
5960,20221122,163,Approved,8,8,497,2114,24
5964,20221123,9,Approved,8,8,248,1766,24
5974,20221123,21,Approved,8,8,345,596,24
5982,20221123,27,Approved,8,8,344,908,24
6063,20221123,150,Approved,8,8,2,3039,24
6073,20221124,9,Approved,8,8,245,943,24
6085,20221124,27,Approved,8,8,344,908,24
6161,20221124,150,Approved,8,8,2,3039,24
6191,20221125,27,Approved,8,8,344,908,24
6292,20221125,150,Approved,8,8,2,3039,24
6457,20221129,9,Approved,8,8,242,894,24
6470,20221129,24,Approved,8,8,212,2911,24
6562,20221129,163,Approved,8,8,497,2114,24
6570,20221130,9,Approved,8,8,245,943,24
6583,20221130,24,Approved,8,8,212,2911,24
6659,20221130,150,Approved,8,8,2,3039,24
6671,20221130,163,Approved,8,8,497,2114,24
6677,20221201,9,Approved,8,8,245,943,24
6771,20221201,150,Approved,8,8,2,3039,24
6781,20221201,163,Approved,8,8,497,2114,24
7039,20221205,150,Approved,8,8,2,3039,24
7052,20221206,9,Approved,8,8,242,894,24
7154,20221206,150,Approved,8,8,2,3039,24
7163,20221206,163,Approved,8,8,497,2114,24
7168,20221207,9,Approved,8,8,248,1766,24
7175,20221207,21,Approved,8,8,345,596,24
7179,20221207,24,Approved,8,8,2,3039,24
7182,20221207,27,Approved,8,8,344,908,24
7263,20221207,163,Approved,8,8,497,2114,24
7281,20221208,24,Approved,8,8,2,3039,24
7284,20221208,27,Approved,8,8,344,908,24
7380,20221208,163,Approved,8,8,497,2114,24
7399,20221209,24,Approved,8,8,2,3039,24
7567,20221212,21,Approved,8,8,2,3039,24
7668,20221213,9,Approved,8,8,242,894,24
7676,20221213,21,Approved,8,8,2,3039,24
7778,20221213,163,Approved,8,8,497,2114,24
7783,20221214,9,Approved,8,8,245,943,24
7793,20221214,21,Approved,8,8,2,3039,24
7888,20221214,163,Approved,8,8,497,2114,24
7894,20221215,9,Approved,8,8,245,943,24
7900,20221215,21,Approved,8,8,2,3039,24
8025,20221216,21,Approved,8,8,2,3039,24
8257,20221220,9,Approved,8,8,242,894,24
8270,20221220,27,Approved,8,8,350,905,24
8356,20221221,9,Approved,8,8,248,1766,24
8363,20221221,21,Approved,8,8,345,596,24
8366,20221221,24,Approved,8,8,612,2385,24
8369,20221221,27,Approved,8,8,344,908,24
8464,20221222,27,Approved,8,8,344,908,24
8549,20221223,21,Approved,8,8,345,596,24
8734,20230103,9,Approved,8,8,242,894,24
8809,20230103,163,Approved,8,8,497,2114,24
8814,20230104,9,Approved,8,8,245,943,24
8822,20230104,21,Approved,8,8,345,596,24
8825,20230104,26,Approved,8,8,345,596,24
8826,20230104,27,Approved,8,8,350,905,24
8910,20230105,21,Approved,8,8,634,715,24
8913,20230105,24,Approved,8,8,640,2521,24
8915,20230105,27,Approved,8,8,615,914,24
8988,20230105,163,Approved,8,8,616,2231,24
9004,20230106,27,Approved,8,8,615,914,24
9172,20230110,9,Approved,8,8,242,894,24
9289,20230111,9,Approved,8,8,248,1766,24
9298,20230111,21,Approved,8,8,345,596,24
9303,20230111,26,Approved,8,8,345,596,24
9304,20230111,27,Approved,8,8,615,914,24
9410,20230112,24,Approved,8,8,640,2521,24
9413,20230112,27,Approved,8,8,615,914,24
9519,20230113,27,Approved,8,8,648,834,24
9721,20230117,9,Approved,8,8,242,894,24
9734,20230117,24,Approved,8,8,640,2521,24
9839,20230118,9,Approved,8,8,245,943,24
9845,20230118,21,Approved,8,8,345,596,24
9850,20230118,26,Approved,8,8,345,596,24
9852,20230118,27,Approved,8,8,615,914,24
9941,20230118,163,Approved,8,8,684,1882,24
9952,20230119,21,Approved,8,8,634,715,24
10055,20230120,21,Approved,8,8,634,715,24
10249,20230124,9,Approved,8,8,242,894,24
10356,20230124,163,Approved,8,8,632,2309,24
10364,20230125,9,Approved,8,8,248,1766,24
10377,20230125,24,Approved,8,8,640,2521,24
10379,20230125,26,Approved,8,8,709,2414,24
10380,20230125,27,Approved,8,8,615,914,24
10464,20230125,149,Approved,8,8,716,2575,24
10465,20230125,150,Approved,8,8,716,2575,24
10482,20230126,9,Approved,8,8,245,943,24
10494,20230126,27,Approved,8,8,502,974,24
10575,20230126,149,Approved,8,8,716,2575,24
10576,20230126,150,Approved,8,8,716,2575,24
10603,20230127,27,Approved,8,8,615,914,24
10769,20230130,149,Approved,8,8,716,2575,24
10770,20230130,150,Approved,8,8,716,2575,24
10790,20230131,9,Approved,8,8,242,894,24
10892,20230131,149,Approved,8,8,716,2575,24
10893,20230131,150,Approved,8,8,716,2575,24
10914,20230201,9,Approved,8,8,245,943,24
10922,20230201,21,Approved,8,8,709,2414,24
10925,20230201,24,Approved,8,8,640,2521,24
11013,20230201,149,Approved,8,8,716,2575,24
11014,20230201,150,Approved,8,8,716,2575,24
11050,20230202,21,Approved,8,8,634,715,24
11144,20230202,163,Approved,8,8,245,943,24
11170,20230203,21,Approved,8,8,634,715,24
11176,20230203,27,Approved,8,8,350,905,24
11425,20230206,149,Approved,8,8,716,2575,24
11426,20230206,150,Approved,8,8,716,2575,24
11449,20230207,9,Approved,8,8,242,894,24
11545,20230207,149,Approved,8,8,716,2575,24
11546,20230207,150,Approved,8,8,716,2575,24
11554,20230207,163,Approved,8,8,632,2309,24
11568,20230208,9,Approved,8,8,248,1766,24
11576,20230208,21,Approved,8,8,709,2414,24
11579,20230208,24,Approved,8,8,640,2521,24
11580,20230208,26,Approved,8,8,709,2414,24
11581,20230208,27,Approved,8,8,615,916,24
11666,20230208,149,Approved,8,8,716,2575,24
11667,20230208,150,Approved,8,8,716,2575,24
11676,20230208,163,Approved,8,8,268,918,24
11694,20230209,21,Approved,8,8,634,715,24
11792,20230209,163,Approved,8,8,268,918,24
11810,20230210,21,Approved,8,8,634,715,24
12000,20230213,150,Approved,8,8,716,2575,24
12009,20230213,163,Approved,8,8,268,918,24
12021,20230214,9,Approved,8,8,242,894,24
12123,20230214,150,Approved,8,8,716,2575,24
12132,20230214,163,Approved,8,8,515,1831,24
12153,20230215,21,Approved,8,8,709,2414,24
12157,20230215,24,Approved,8,8,640,2521,24
12159,20230215,26,Approved,8,8,709,2414,24
12160,20230215,27,Approved,8,8,350,905,24
12243,20230215,149,Approved,8,8,716,2575,24
12244,20230215,150,Approved,8,8,716,2575,24
12270,20230216,21,Approved,8,8,634,715,24
12276,20230216,27,Approved,8,8,350,905,24
12277,20230216,27,Approved,8,8,615,916,24
12363,20230216,149,Approved,8,8,716,2575,24
12399,20230217,21,Approved,8,8,634,715,24
12548,20230217,126,Approved,8,8,239,912,24
12698,20230220,150,Approved,8,8,716,2575,24
12719,20230221,9,Approved,8,8,242,894,24
12814,20230221,149,Approved,8,8,716,2575,24
12815,20230221,150,Approved,8,8,716,2575,24
12827,20230221,163,Approved,8,8,632,2309,24
12836,20230222,9,Approved,8,8,248,1766,24
12844,20230222,24,Approved,8,8,640,2521,24
12846,20230222,26,Approved,8,8,709,2414,24
12919,20230222,149,Approved,8,8,716,2575,24
12920,20230222,150,Approved,8,8,716,2575,24
12929,20230222,163,Approved,8,8,268,918,24
12948,20230223,27,Approved,8,8,502,974,24
13030,20230223,163,Approved,8,8,268,918,24
13106,20230224,126,Approved,8,8,239,912,24
13242,20230227,163,Approved,8,8,515,1831,24
13257,20230228,9,Approved,8,8,242,894,24
13381,20230301,21,Approved,8,8,709,2414,24
13384,20230301,24,Approved,8,8,640,2521,24
13386,20230301,26,Approved,8,8,709,2414,24
13477,20230301,163,Approved,8,8,515,1831,24
13498,20230302,21,Approved,8,8,634,715,24
13618,20230303,21,Approved,8,8,634,715,24
13862,20230307,9,Approved,8,8,242,894,24
13966,20230308,9,Approved,8,8,248,1766,24
13974,20230308,21,Approved,8,8,709,2414,24
13979,20230308,24,Approved,8,8,640,2521,24
13981,20230308,26,Approved,8,8,709,2414,24
14063,20230308,163,Approved,8,8,515,1831,24
14081,20230309,21,Approved,8,8,634,715,24
14161,20230309,163,Approved,8,8,515,1831,24
14172,20230310,21,Approved,8,8,634,715,24
14334,20230313,163,Approved,8,8,515,1831,24
14359,20230314,24,Approved,8,8,640,2521,24
14433,20230314,163,Approved,8,8,470,2946,24
14449,20230315,21,Approved,8,8,709,2414,24
14453,20230315,24,Approved,8,8,640,2521,24
14455,20230315,26,Approved,8,8,709,2414,24
14532,20230315,163,Approved,8,8,470,2946,24
14546,20230316,21,Approved,8,8,634,715,24
15067,20230322,9,Approved,8,8,248,1766,24
15078,20230322,24,Approved,8,8,640,2521,24
15080,20230322,26,Approved,8,8,709,2414,24
15475,20230329,21,Approved,8,8,709,2414,24
15478,20230329,24,Approved,8,8,640,2521,24
15480,20230329,26,Approved,8,8,709,2414,24
15559,20230330,21,Approved,8,8,634,715,24
15565,20230330,27,Approved,8,8,502,974,24
15886,20230403,163,Approved,8,8,515,1831,24
15968,20230405,9,Approved,8,8,248,1766,24
15974,20230405,21,Approved,8,8,709,2414,24
15978,20230405,26,Approved,8,8,709,2414,24
16039,20230405,163,Approved,8,8,515,1831,24
16246,20230412,21,Approved,8,8,709,2414,24
16250,20230412,26,Approved,8,8,709,2414,24
16309,20230412,163,Approved,8,8,515,1831,24
16389,20230414,21,Approved,8,8,634,715,24
16649,20230419,9,Approved,8,8,248,1766,24
16656,20230419,21,Approved,8,8,709,2414,24
16662,20230419,26,Approved,8,8,709,2414,24
17002,20230426,21,Approved,8,8,709,2414,24
17006,20230426,26,Approved,8,8,709,2414,24
17069,20230427,21,Approved,8,8,634,715,24
17074,20230427,27,Approved,8,8,502,974,24
17309,20230503,9,Approved,8,8,248,1766,24
17314,20230503,21,Approved,8,8,709,2414,24
17317,20230503,26,Approved,8,8,709,2414,24
17633,20230510,21,Approved,8,8,709,2414,24
17636,20230510,26,Approved,8,8,709,2414,24
17935,20230516,26,Approved,8,8,709,2414,24
17992,20230517,9,Approved,8,8,248,1766,24
18201,20230524,21,Approved,8,8,709,2414,24
18204,20230524,26,Approved,8,8,709,2414,24
18267,20230525,27,Approved,8,8,502,974,24
18585,20230531,9,Approved,8,8,248,1766,24
18591,20230531,21,Approved,8,8,709,2414,24
18595,20230531,26,Approved,8,8,709,2414,24
18879,20230607,26,Approved,8,8,709,2414,24
19255,20230614,9,Approved,8,8,248,1766,24
19262,20230614,21,Approved,8,8,709,2414,24
19264,20230614,26,Approved,8,8,709,2414,24
19541,20230621,21,Approved,8,8,709,2414,24
19544,20230621,26,Approved,8,8,709,2414,24
19873,20230628,9,Approved,8,8,248,1766,24
19877,20230628,21,Approved,8,8,709,2414,24
19879,20230628,26,Approved,8,8,709,2414,24
19936,20230629,27,Approved,8,8,502,974,24
20776,20230727,27,Approved,8,8,502,974,24
21018,20230824,27,Approved,8,8,502,974,24
21490,20230928,27,Approved,8,8,502,974,24
21857,20231019,27,Approved,8,8,502,974,24
22388,20231130,27,Approved,8,8,502,974,24
22485,20231214,27,Approved,8,8,502,974,24
1124,20220912,148,Approved,8,8,341,3094,24
1315,20220915,148,Approved,8,8,341,3094,24
1437,20220919,148,Approved,8,8,226,482,24
1520,20220920,148,Approved,8,8,341,3094,24
1689,20220922,148,Approved,8,8,341,3094,24
1925,20220927,148,Approved,8,8,226,482,24
2000,20220928,148,Approved,8,8,226,482,24
2331,20221003,148,Approved,8,8,2,3039,24
2428,20221004,148,Approved,8,8,2,3039,24
2543,20221005,148,Approved,8,8,2,3039,24
2661,20221006,148,Approved,8,8,2,3039,24
2753,20221007,148,Approved,8,8,2,3039,24
2970,20221011,148,Approved,8,8,287,665,24
3072,20221012,148,Approved,8,8,287,665,24
3570,20221018,148,Approved,8,8,212,2914,24
3680,20221019,148,Approved,8,8,212,2914,24
3996,20221024,148,Approved,8,8,287,665,24
4109,20221025,148,Approved,8,8,287,665,24
5065,20221109,148,Approved,8,8,226,482,24
5390,20221115,148,Approved,8,8,845,2454,24
5736,20221118,148,Approved,8,8,226,482,24
5951,20221122,148,Approved,8,8,845,2453,24
6062,20221123,148,Approved,8,8,845,2453,24
6160,20221124,148,Approved,8,8,226,483,24
6291,20221125,148,Approved,8,8,226,483,24
6924,20221202,148,Approved,8,8,226,485,24
7153,20221206,148,Approved,8,8,845,2451,24
9821,20230117,148,Approved,8,8,714,602,24
10768,20230130,148,Approved,8,8,706,2551,24
10891,20230131,148,Approved,8,8,714,602,24
11012,20230201,148,Approved,8,8,706,2552,24
11135,20230202,148,Approved,8,8,706,2552,24
11293,20230203,148,Approved,8,8,706,2553,24
11424,20230206,148,Approved,8,8,745,1409,24
11544,20230207,148,Approved,8,8,706,2552,24
11665,20230208,148,Approved,8,8,706,2552,24
11779,20230209,148,Approved,8,8,745,1409,24
11998,20230213,148,Approved,8,8,747,2581,24
12121,20230214,148,Approved,8,8,714,602,24
12242,20230215,148,Approved,8,8,747,2582,24
12362,20230216,148,Approved,8,8,747,2582,24
12566,20230217,148,Approved,8,8,747,2582,24
12696,20230220,148,Approved,8,8,747,2582,24
12813,20230221,148,Approved,8,8,747,2582,24
12918,20230222,148,Approved,8,8,619,103,24
13021,20230223,148,Approved,8,8,619,103,24
13117,20230224,148,Approved,8,8,619,103,24
13229,20230227,148,Approved,8,8,619,103,24
13354,20230228,148,Approved,8,8,714,602,24
13470,20230301,148,Approved,8,8,619,103,24
13588,20230302,148,Approved,8,8,619,103,24
13725,20230303,148,Approved,8,8,619,103,24
14323,20230313,148,Approved,8,8,747,2581,24
14426,20230314,148,Approved,8,8,714,602,24
